area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
1041,3,10,71,0,2024,2,,22,592,590,610,6184583,36187,71,796,,4.98,1.79,1.78,1.86,1.65,0.59,0.48,0.91,,0,0,27,4.8,22,3.9,20,3.4,608615,10.9,-192,-0.5,-2,-2.7,49,6.6
1041,5,10,71,0,2024,2,,271,2760,2759,2785,34744113,3476467,26078,966,,0.89,0.94,0.94,0.93,0.97,1.01,1,1.03,,15,5.9,-104,-3.6,-149,-5.1,-144,-4.9,-626456,-1.8,-1277573,-26.9,-17944,-40.8,28,3
1043,0,10,70,0,2024,2,,2320,31091,31430,31412,386304763,38684165,183387,949,,1,1,1,1,1,1,1,1,,86,3.8,308,1,464,1.5,400,1.3,21547994,5.9,-2893887,-7,-87866,-32.4,42,4.6
1043,1,10,71,0,2024,2,,18,186,195,188,3310902,0,0,1343,,1.55,0.31,0.32,0.31,0.32,0,0,1.03,,0,0,0,0,5,2.6,-9,-4.6,113796,3.6,0,0,0,0,55,4.3
1043,2,10,71,0,2024,2,,17,740,717,654,9026653,0,0,987,,1.24,0.76,0.73,0.68,0.69,0,0,0.95,,-2,-10.5,3,0.4,20,2.9,11,1.7,681729,8.2,0,0,0,0,60,6.5
1043,3,10,71,0,2024,2,,52,3631,3778,3867,40614922,330854,1101,831,,1.59,1.21,1.25,1.31,1.19,0.49,1.05,0.94,,1,2,63,1.8,124,3.4,114,3,2489403,6.5,-27909,-7.8,-84,-7.1,29,3.6
1043,5,10,71,0,2024,2,,2233,26534,26740,26703,333352286,38353311,182286,962,,0.99,1,1,0.99,1.01,1.02,1,1.02,,87,4.1,242,0.9,315,1.2,284,1.1,18263066,5.8,-2865978,-7,-87782,-32.5,43,4.7
1045,0,10,70,0,2024,2,,1149,18225,18344,18393,301500436,14990777,98122,1266,,1,1,1,1,1,1,1,1,,60,5.5,291,1.6,337,1.9,339,1.9,13852884,4.8,-396382,-2.6,-52140,-34.7,37,3
1045,1,10,71,0,2024,2,,37,2957,2958,2977,57365408,0,0,1489,,6.42,8.38,8.37,8.38,7.15,0,0,0.85,,0,0,-45,-1.5,-34,-1.1,4,0.1,-1503887,-2.6,0,0,0,0,-26,-1.7
1045,2,10,71,0,2024,2,,15,167,165,161,2308028,0,0,1080,,2.2,0.29,0.29,0.29,0.23,0,0,0.78,,0,0,1,0.6,-1,-0.6,1,0.6,145381,6.7,0,0,0,0,66,6.5
1045,3,10,71,0,2024,2,,56,1991,2013,1993,21746667,91777,326,837,,3.46,1.13,1.14,1.15,0.81,0.35,0.58,0.71,,1,1.8,36,1.8,65,3.3,19,1,1022929,4.9,-46556,-33.7,-36,-9.9,23,2.8
1045,5,10,71,0,2024,2,,1041,13110,13208,13262,220080333,14899000,97796,1283,,0.93,0.84,0.84,0.84,0.86,1.02,1,1.02,,59,6,299,2.3,307,2.4,315,2.4,14188461,6.9,-349826,-2.3,-52104,-34.8,54,4.4
1047,0,10,70,0,2024,2,,982,11472,11302,11299,141406308,13795616,114249,958,,1,1,1,1,1,1,1,1,,15,1.6,-54,-0.5,-160,-1.4,-231,-2,7955082,6,-947671,-6.4,-22051,-16.2,66,7.4
1047,1,10,71,0,2024,2,,17,166,164,159,3260592,0,0,1539,,3.45,0.75,0.75,0.73,0.87,0,0,1.17,,-1,-5.6,-7,-4,-2,-1.2,-10,-5.9,69988,2.2,0,0,0,0,90,6.2
1047,2,10,71,0,2024,2,,20,633,622,594,8208234,0,0,1024,,3.44,1.77,1.77,1.71,1.71,0,0,0.98,,0,0,97,18.1,106,20.5,77,14.9,2121080,34.8,0,0,0,0,129,14.4
1047,3,10,71,0,2024,2,,56,1534,1535,1556,17076274,43088,200,852,,4.04,1.39,1.41,1.47,1.36,0.18,0.31,0.96,,-2,-3.4,-11,-0.7,-5,-0.3,-11,-0.7,517941,3.1,-1818,-4,-178,-47.1,31,3.8
1047,5,10,71,0,2024,2,,889,9139,8981,8990,112861208,13752528,114049,961,,0.93,0.93,0.93,0.93,0.94,1.02,1.01,1.01,,18,2.1,-133,-1.4,-259,-2.8,-287,-3.1,5246073,4.9,-945853,-6.4,-21873,-16.1,67,7.5
1049,0,10,70,0,2024,2,,1507,23241,23249,23386,280136915,27899074,127823,925,,1,1,1,1,1,1,1,1,,82,5.8,723,3.2,560,2.5,464,2,16840550,6.4,-709038,-2.5,-35611,-21.8,33,3.7
1049,1,10,71,0,2024,2,,19,157,152,159,2414750,0,0,1191,,2.51,0.35,0.34,0.35,0.32,0,0,0.93,,0,0,-6,-3.7,-9,-5.6,-2,-1.2,78172,3.3,0,0,0,0,79,7.1
1049,2,10,71,0,2024,2,,16,525,529,541,5987835,0,0,866,,1.79,0.72,0.73,0.75,0.63,0,0,0.86,,0,0,23,4.6,28,5.6,34,6.7,291086,5.1,0,0,0,0,-5,-0.6
1049,3,10,71,0,2024,2,,69,3423,3449,3484,40226895,365207,963,896,,3.25,1.53,1.54,1.59,1.62,0.75,1.32,1.04,,10,16.9,581,20.4,574,20,615,21.4,8572208,27.1,77960,27.1,283,41.6,45,5.3
1049,5,10,71,0,2024,2,,1403,19136,19119,19202,231507435,27533867,126860,930,,0.95,0.97,0.96,0.96,0.97,1.01,1,1.01,,72,5.4,125,0.7,-33,-0.2,-183,-0.9,7899084,3.5,-786998,-2.8,-35894,-22.1,33,3.7
1051,0,10,70,0,2024,2,,1788,21344,21704,21648,253554205,26894956,121856,904,,1,1,1,1,1,1,1,1,,84,4.9,955,4.7,1237,6,1070,5.2,31782867,14.3,-613024,-2.2,-44610,-26.8,71,8.5
1051,1,10,71,0,2024,2,,15,194,187,183,3120218,0,0,1277,,1.67,0.47,0.45,0.44,0.46,0,0,1.03,,0,0,2,1,-7,-3.6,-12,-6.2,122021,4.1,0,0,0,0,86,7.2
1051,2,10,71,0,2024,2,,24,859,870,870,15362864,0,0,1364,,2.27,1.29,1.29,1.31,1.79,0,0,1.38,,-1,-4,30,3.6,46,5.6,36,4.3,1594449,11.6,0,0,0,0,86,6.7
1051,3,10,71,0,2024,2,,51,3361,3373,3366,41364126,683050,2323,945,,2.02,1.64,1.61,1.66,1.84,1.46,3.34,1.13,,2,4.1,173,5.4,152,4.7,129,4,3444464,9.1,-202561,-22.9,-812,-25.9,38,4.2
1051,5,10,71,0,2024,2,,1698,16930,17274,17229,193706997,26211906,119533,869,,0.97,0.93,0.93,0.93,0.9,1,0.99,0.97,,83,5.1,750,4.6,1046,6.4,917,5.6,26621933,15.9,-410463,-1.5,-43798,-26.8,78,9.9
1053,0,10,70,0,2024,2,,954,12869,12931,13008,159699972,13461868,66975,950,,1,1,1,1,1,1,1,1,,20,2.1,48,0.4,30,0.2,-17,-0.1,4050414,2.6,-985789,-6.8,-41317,-38.2,23,2.5
1053,1,10,71,0,2024,2,,6,56,59,60,861134,0,0,1136,,1.25,0.22,0.24,0.24,0.2,0,0,0.87,,-1,-14.3,-7,-11.1,-3,-4.8,-1,-1.6,-28947,-3.3,0,0,0,0,32,2.9
1053,2,10,71,0,2024,2,,22,430,435,442,7187612,0,0,1269,,3.89,1.07,1.08,1.11,1.33,0,0,1.22,,-1,-4.3,17,4.1,27,6.6,39,9.7,996559,16.1,0,0,0,0,102,8.7
1053,3,10,71,0,2024,2,,44,3452,3464,3489,47012445,1598507,4542,1043,,3.27,2.79,2.78,2.86,3.32,6.81,11.89,1.18,,1,2.3,120,3.6,138,4.1,116,3.4,2744968,6.2,7240,0.5,-111,-2.4,25,2.5
1053,5,10,71,0,2024,2,,882,8931,8973,9017,104638781,11863361,62433,897,,0.95,0.81,0.81,0.81,0.77,0.9,0.94,0.95,,21,2.4,-82,-0.9,-132,-1.4,-171,-1.9,337834,0.3,-993029,-7.7,-41206,-39.8,16,1.8
1055,0,10,70,0,2024,2,,2454,32944,33201,33103,378537277,46002442,224869,880,,1,1,1,1,1,1,1,1,,78,3.3,350,1.1,516,1.6,395,1.2,18486724,5.1,-137597,-0.3,-59226,-20.8,32,3.8
1055,1,10,71,0,2024,2,,18,292,293,286,5770527,0,0,1529,,1.46,0.46,0.46,0.45,0.57,0,0,1.26,,-1,-5.3,-2,-0.7,2,0.7,36,14.4,143752,2.6,0,0,0,0,-26,-1.7
1055,2,10,71,0,2024,2,,24,791,786,748,9805811,0,0,973,,1.65,0.77,0.76,0.74,0.76,0,0,1.01,,-1,-4,51,6.9,54,7.4,63,9.2,854089,9.5,0,0,0,0,15,1.6
1055,3,10,71,0,2024,2,,103,4028,4049,4084,46270736,194322,506,878,,2.98,1.27,1.27,1.31,1.38,0.24,0.39,1.08,,0,0,-40,-1,-17,-0.4,-43,-1,2155048,4.9,-132578,-40.6,-744,-59.5,48,5.8
1055,5,10,71,0,2024,2,,2309,27833,28073,27985,316690203,45808120,224363,871,,0.97,0.99,0.99,0.99,0.98,1.02,1,0.99,,80,3.6,341,1.2,477,1.7,339,1.2,15333835,5.1,-5019,0,-58482,-20.7,30,3.6
1057,0,10,70,0,2024,2,,383,3858,3947,3981,41275195,4348403,33198,808,,1,1,1,1,1,1,1,1,,10,2.7,-80,-2,52,1.3,-65,-1.6,517900,1.3,-34624,-0.8,-1231,-3.6,16,2
1057,1,10,71,0,2024,2,,7,35,34,35,421678,0,0,936,,3.64,0.47,0.45,0.46,0.38,0,0,0.84,,0,0,0,0,-4,-10.5,-2,-5.4,-2463,-0.6,0,0,0,0,46,5.2
1057,2,10,71,0,2024,2,,9,217,213,181,1812131,0,0,684,,3.97,1.8,1.74,1.48,1.29,0,0,0.77,,0,0,10,4.8,13,6.5,-22,-10.8,133773,8,0,0,0,0,49,7.7
1057,3,10,71,0,2024,2,,20,929,1011,1043,9928029,9855,20,768,,3.7,2.5,2.66,2.79,2.71,0.13,0.11,1.02,,0,0,7,0.8,86,9.3,20,2,241350,2.5,-5250,-34.8,-10,-33.3,-11,-1.4
1057,5,10,71,0,2024,2,,347,2677,2689,2722,29113357,4338548,33178,831,,0.93,0.81,0.8,0.8,0.83,1.02,1.01,1.03,,10,3,-97,-3.5,-43,-1.6,-61,-2.2,145240,0.5,-29374,-0.7,-1221,-3.5,25,3.1
1059,0,10,70,0,2024,2,,690,10923,10604,11049,130177484,12110818,62715,922,,1,1,1,1,1,1,1,1,,17,2.5,208,1.9,-146,-1.4,271,2.5,9619889,8,260972,2.2,-24588,-28.2,59,6.8
1059,1,10,71,0,2024,2,,9,77,81,81,1319870,0,0,1274,,2.6,0.36,0.4,0.38,0.38,0,0,1,,-1,-10,-8,-9.4,-6,-6.9,-6,-6.9,-18541,-1.4,0,0,0,0,81,6.8
1059,2,10,71,0,2024,2,,16,356,356,327,4053047,0,0,900,,3.91,1.04,1.08,0.96,0.92,0,0,0.89,,0,0,-2,-0.6,-3,-0.8,-11,-3.3,259782,6.8,0,0,0,0,70,8.4
1059,3,10,71,0,2024,2,,29,1529,1545,1556,18227125,147798,389,908,,2.98,1.45,1.51,1.5,1.58,0.7,1.09,1.06,,0,0,-70,-4.4,-73,-4.5,-89,-5.4,-520835,-2.8,30507,26,-165,-29.8,18,2
1059,5,10,71,0,2024,2,,636,8961,8622,9085,106577442,11963020,62326,922,,0.95,0.96,0.95,0.96,0.96,1.01,1,1,,18,2.9,288,3.3,-64,-0.7,377,4.3,9899483,10.2,230465,2,-24423,-28.2,66,7.7
1061,0,10,70,0,2024,2,,623,5485,5490,5529,56521010,6856499,32886,790,,1,1,1,1,1,1,1,1,,6,1,-19,-0.3,-22,-0.4,-38,-0.7,3053024,5.7,-485529,-6.6,-16530,-33.5,46,6.2
1061,1,10,71,0,2024,2,,11,52,51,52,766673,0,0,1141,,3.52,0.49,0.48,0.49,0.51,0,0,1.05,,0,0,2,4,-2,-3.8,-1,-1.9,30215,4.1,0,0,0,0,52,4.8
1061,2,10,71,0,2024,2,,11,70,71,72,914466,0,0,991,,2.98,0.41,0.42,0.42,0.48,0,0,1.15,,0,0,-9,-11.4,-9,-11.2,-8,-10,21687,2.4,0,0,0,0,129,15
1061,3,10,71,0,2024,2,,33,1270,1262,1254,12990463,652972,1305,792,,3.76,2.41,2.38,2.41,2.59,5.46,6.96,1.08,,-1,-2.9,8,0.6,1,0.1,-19,-1.5,342349,2.7,-128665,-16.5,-259,-16.6,23,3
1061,5,10,71,0,2024,2,,568,4093,4106,4151,41849408,6203527,31581,782,,0.94,0.87,0.88,0.88,0.87,0.93,0.97,0.99,,7,1.2,-20,-0.5,-12,-0.3,-10,-0.2,2658773,6.8,-356864,-5.4,-16271,-34,52,7.1
1063,0,10,70,0,2024,2,,177,1782,1795,1778,18394055,1955195,17756,793,,1,1,1,1,1,1,1,1,,0,0,2,0.1,18,1,-45,-2.5,519947,2.9,-859824,-30.5,-22595,-56,26,3.4
1063,1,10,71,0,2024,2,,7,25,24,23,292782,0,0,938,,7.89,0.72,0.69,0.67,0.6,0,0,0.86,,0,0,2,8.7,1,4.3,1,4.5,-1540,-0.5,0,0,0,0,-61,-6.1
1063,2,10,71,0,2024,2,,9,38,37,37,459527,0,0,947,,8.58,0.68,0.66,0.68,0.74,0,0,1.09,,0,0,-9,-19.1,-10,-21.3,-10,-21.3,9113,2,0,0,0,0,210,28.5
1063,3,10,71,0,2024,2,,21,462,467,465,4681182,69778,139,775,,8.41,2.69,2.7,2.78,2.87,2.05,1.37,1.05,,0,0,-10,-2.1,-2,-0.4,-10,-2.1,-343028,-6.8,-617096,-89.8,-13193,-99,-44,-5.4
1063,5,10,71,0,2024,2,,140,1257,1267,1253,12960564,1885417,17617,792,,0.81,0.83,0.83,0.82,0.83,0.99,1,1,,0,0,19,1.5,29,2.3,-26,-2,855402,7.1,-242728,-11.4,-9402,-34.8,48,6.5
1065,0,10,70,0,2024,2,,337,2601,2616,2600,30570096,2641888,13494,902,,1,1,1,1,1,1,1,1,,16,5,-22,-0.8,-27,-1,-6,-0.2,1284616,4.4,-163874,-5.8,-6738,-33.3,43,5
1065,1,10,71,0,2024,2,,11,38,40,35,573105,0,0,1170,,6.51,0.75,0.79,0.7,0.7,0,0,0.94,,0,0,-2,-5,1,2.6,-4,-10.3,-39077,-6.4,0,0,0,0,-27,-2.3
1065,2,10,71,0,2024,2,,12,82,83,82,1060994,0,0,991,,6.01,1.01,1.02,1.03,1.02,0,0,1,,0,0,-5,-5.7,-2,-2.4,-3,-3.5,120518,12.8,0,0,0,0,147,17.4
1065,3,10,71,0,2024,2,,22,750,747,756,7470577,268782,629,765,,4.63,3,2.96,3.1,2.76,5.83,8.18,0.91,,0,0,4,0.5,10,1.4,33,4.6,360070,5.1,35838,15.4,115,22.4,21,2.8
1065,5,10,71,0,2024,2,,292,1731,1746,1727,21465420,2373106,12865,952,,0.89,0.78,0.78,0.78,0.83,0.92,0.96,1.06,,16,5.8,-19,-1.1,-36,-2,-32,-1.8,843105,4.1,-199712,-7.8,-6853,-34.8,53,5.9
1067,0,10,70,0,2024,2,,439,3973,3967,3925,51604572,4037915,18859,1004,,1,1,1,1,1,1,1,1,,18,4.3,106,2.7,64,1.6,-7,-0.2,4271615,9,-497738,-11,-3130,-14.2,71,7.6
1067,1,10,71,0,2024,2,,7,42,50,47,585329,0,0,972,,3.18,0.55,0.65,0.62,0.43,0,0,0.7,,0,0,-6,-12.5,-4,-7.4,-3,-6,23258,4.1,0,0,0,0,119,14
1067,2,10,71,0,2024,2,,13,65,67,66,827031,0,0,964,,5,0.52,0.54,0.55,0.47,0,0,0.88,,1,8.3,1,1.6,3,4.7,3,4.8,34906,4.4,0,0,0,0,7,0.7
1067,3,10,71,0,2024,2,,18,662,657,647,7359717,142513,285,864,,2.91,1.73,1.72,1.76,1.61,2.02,2.65,0.93,,0,0,27,4.3,15,2.3,12,1.9,487131,7.1,-37055,-20.6,-73,-20.4,35,4.2
1067,5,10,71,0,2024,2,,401,3204,3193,3165,42832495,3895402,18574,1034,,0.94,0.95,0.94,0.94,0.98,0.99,0.99,1.03,,17,4.4,84,2.7,50,1.6,-19,-0.6,3726320,9.5,-460683,-10.6,-3057,-14.1,79,8.3
1069,0,10,70,0,2024,2,,3725,50870,50970,51066,642120813,64205887,311484,969,,1,1,1,1,1,1,1,1,,160,4.5,448,0.9,341,0.7,327,0.6,11776548,1.9,-1608398,-2.4,-90867,-22.6,11,1.1
1069,1,10,71,0,2024,2,,25,298,295,298,5707462,0,0,1478,,1.34,0.3,0.3,0.3,0.33,0,0,1.11,,0,0,1,0.3,-13,-4.2,-15,-4.8,328185,6.1,0,0,0,0,126,9.3
1069,2,10,71,0,2024,2,,28,933,911,895,12174881,0,0,1026,,1.27,0.59,0.58,0.57,0.56,0,0,0.97,,0,0,33,3.7,16,1.8,16,1.8,266543,2.2,0,0,0,0,-2,-0.2
1069,3,10,71,0,2024,2,,78,7506,7533,7633,114114183,583185,1223,1162,,1.49,1.53,1.53,1.59,2,0.52,0.69,1.29,,2,2.6,271,3.7,263,3.6,210,2.8,7406848,6.9,22865,4.1,-28,-2.2,39,3.5
1069,5,10,71,0,2024,2,,3594,42133,42231,42240,510124287,63622702,310261,930,,0.99,0.97,0.97,0.97,0.93,1.02,1,0.96,,158,4.6,143,0.3,75,0.2,116,0.3,3774972,0.7,-1631263,-2.5,-90839,-22.6,5,0.5
1071,0,10,70,0,2024,2,,1201,15533,15610,15464,189212594,18367568,107496,937,,1,1,1,1,1,1,1,1,,15,1.3,92,0.6,122,0.8,-198,-1.3,8226529,4.5,-1156938,-5.9,-28551,-21,41,4.6
1071,1,10,71,0,2024,2,,23,134,138,136,2680961,0,0,1516,,3.82,0.45,0.46,0.46,0.53,0,0,1.17,,0,0,7,5.5,5,3.8,1,0.7,140409,5.5,0,0,0,0,32,2.2
1071,2,10,71,0,2024,2,,15,180,183,185,2464381,0,0,1038,,2.11,0.37,0.38,0.39,0.38,0,0,1.01,,0,0,4,2.3,6,3.4,8,4.5,200452,8.9,0,0,0,0,52,5.3
1071,3,10,71,0,2024,2,,62,2944,2988,3017,34776845,1300275,2599,897,,3.66,1.97,1.99,2.08,2.07,4.06,4.24,1.03,,-1,-1.6,71,2.5,111,3.9,64,2.2,1757495,5.3,-76078,-5.5,-1880,-42,21,2.4
1071,5,10,71,0,2024,2,,1101,12275,12301,12126,149290407,17067293,104897,939,,0.94,0.93,0.92,0.92,0.93,0.95,0.98,1.01,,16,1.5,10,0.1,0,0,-271,-2.2,6128173,4.3,-1080860,-6,-26671,-20.3,45,5
1073,0,10,70,0,2024,2,,23199,367179,369387,369563,6242194679,402901372,2210397,1302,,1,1,1,1,1,1,1,1,,790,3.5,7220,2,8035,2.2,5523,1.5,294207735,4.9,-13927928,-3.3,-713614,-24.4,37,2.9
1073,1,10,71,0,2024,2,,90,8731,8624,8600,191658848,0,0,1704,,0.77,1.23,1.21,1.21,1.15,0,0,0.95,,-1,-1.1,226,2.7,298,3.6,235,2.8,14563629,8.2,0,0,0,0,82,5.1
1073,2,10,71,0,2024,2,,88,26557,26561,26552,463523556,0,0,1343,,0.64,2.31,2.32,2.34,2.19,0,0,0.94,,-4,-4.3,1819,7.4,1685,6.8,1569,6.3,27155074,6.2,0,0,0,0,-7,-0.5
1073,3,10,71,0,2024,2,,426,27008,27121,27443,423617471,1101655,2546,1198,,1.3,0.76,0.76,0.79,0.77,0.16,0.2,0.99,,1,0.2,423,1.6,542,2,404,1.5,20568744,5.1,388044,54.4,189,8,38,3.3
1073,5,10,71,0,2024,2,,22595,304883,307081,306968,5163394804,401799717,2207851,1297,,1,0.97,0.97,0.97,0.97,1.02,1.01,1,,794,3.6,4752,1.6,5510,1.8,3315,1.1,231920288,4.7,-14315972,-3.4,-713803,-24.4,40,3.2
1075,0,10,70,0,2024,2,,319,3504,3498,3473,43124889,3474440,18976,950,,1,1,1,1,1,1,1,1,,9,2.9,81,2.4,70,2,20,0.6,2194455,5.4,-68597,-1.9,-3930,-17.2,33,3.6
1075,1,10,71,0,2024,2,,7,33,34,35,408847,0,0,925,,4.38,0.49,0.5,0.52,0.36,0,0,0.71,,0,0,-2,-5.7,0,0,0,0,18867,4.8,0,0,0,0,60,6.9
1075,2,10,71,0,2024,2,,9,59,60,61,803850,0,0,1031,,4.76,0.54,0.55,0.57,0.55,0,0,0.99,,0,0,-6,-9.2,-4,-6.2,-4,-6.2,96541,13.6,0,0,0,0,190,22.6
1075,3,10,71,0,2024,2,,28,483,489,477,5124067,8212,17,816,,6.22,1.43,1.45,1.46,1.34,0.14,0.16,0.93,,0,0,9,1.9,12,2.5,5,1.1,214883,4.4,2303,39,5,41.7,20,2.5
1075,5,10,71,0,2024,2,,275,2929,2915,2900,36788125,3466228,18959,971,,0.88,0.98,0.98,0.98,1,1.02,1.01,1.03,,9,3.4,80,2.8,62,2.2,19,0.7,1864164,5.3,-70900,-2,-3935,-17.2,32,3.4
1077,0,10,70,0,2024,2,,2592,30863,30971,30453,344728356,40325118,245346,862,,1,1,1,1,1,1,1,1,,128,5.2,81,0.3,153,0.5,-147,-0.5,14447406,4.4,-620726,-1.5,-40612,-14.2,35,4.2
1077,1,10,71,0,2024,2,,21,292,291,292,5476303,0,0,1444,,1.62,0.49,0.49,0.5,0.6,0,0,1.22,,0,0,10,3.5,7,2.5,5,1.7,325684,6.3,0,0,0,0,51,3.7
1077,2,10,71,0,2024,2,,15,1563,1562,1224,20175640,0,0,1071,,0.98,1.62,1.62,1.31,1.72,0,0,1.13,,0,0,38,2.5,30,2,11,0.9,645943,3.3,0,0,0,0,16,1.5
1077,3,10,71,0,2024,2,,46,3710,3711,3704,44337082,97583,572,920,,1.26,1.25,1.24,1.3,1.45,0.14,0.41,1.15,,0,0,130,3.6,97,2.7,67,1.8,1837072,4.3,1822,1.9,147,34.6,14,1.5
1077,5,10,71,0,2024,2,,2510,25298,25407,25233,274739331,40227535,244774,835,,0.99,0.96,0.96,0.97,0.94,1.02,1,0.97,,128,5.4,-97,-0.4,19,0.1,-230,-0.9,11638707,4.4,-622548,-1.5,-40759,-14.3,39,4.9
1079,0,10,70,0,2024,2,,592,5948,6001,6061,73770693,7813445,87769,945,,1,1,1,1,1,1,1,1,,22,3.9,663,12.5,655,12.3,639,11.8,12934626,21.3,2007781,34.6,45971,110,70,8
1079,1,10,71,0,2024,2,,11,94,94,96,1942613,0,0,1579,,3.71,0.82,0.81,0.82,0.99,0,0,1.21,,0,0,9,10.6,1,1.1,3,3.2,138776,7.7,0,0,0,0,43,2.8
1079,2,10,71,0,2024,2,,13,152,150,150,2036981,0,0,1040,,3.71,0.82,0.81,0.81,0.81,0,0,1.01,,1,8.3,-1,-0.7,-4,-2.6,-4,-2.6,99019,5.1,0,0,0,0,70,7.2
1079,3,10,71,0,2024,2,,31,1215,1199,1220,12761513,58553,116,810,,3.71,2.12,2.07,2.14,1.95,0.43,0.23,0.92,,0,0,40,3.4,11,0.9,39,3.3,788427,6.6,-8117,-12.2,-17,-12.8,30,3.8
1079,5,10,71,0,2024,2,,537,4487,4558,4595,57029586,7754892,87653,965,,0.93,0.88,0.89,0.89,0.91,1.02,1.01,1.03,,21,4.1,615,15.9,647,16.5,601,15,11908404,26.4,2015898,35.1,45988,110.4,81,9.2
1081,0,10,70,0,2024,2,,4434,66931,66425,66638,867616153,80649180,489703,1001,,1,1,1,1,1,1,1,1,,238,5.7,2096,3.2,2331,3.6,1710,2.6,62860428,7.8,-6464215,-7.4,-247026,-33.5,43,4.5
1081,1,10,71,0,2024,2,,18,357,354,359,7176214,0,0,1548,,0.81,0.28,0.28,0.28,0.31,0,0,1.12,,0,0,8,2.3,11,3.2,8,2.3,753285,11.7,0,0,0,0,127,8.9
1081,2,10,71,0,2024,2,,28,7847,7781,7982,153920956,0,0,1504,,1.07,3.75,3.77,3.9,5.23,0,0,1.37,,0,0,690,9.6,692,9.8,816,11.4,11711425,8.2,0,0,0,0,-29,-1.9
1081,3,10,71,0,2024,2,,101,8758,8734,8794,124243148,166001,460,1091,,1.62,1.36,1.36,1.41,1.62,0.12,0.16,1.17,,-5,-4.7,499,6,493,6,533,6.5,11023301,9.7,23109,16.2,-126,-21.5,36,3.4
1081,5,10,71,0,2024,2,,4287,49969,49556,49503,582275835,80483179,489243,902,,0.99,0.88,0.87,0.87,0.79,1.02,1.01,0.91,,243,6,899,1.8,1135,2.3,353,0.7,39372417,7.3,-6487324,-7.5,-246900,-33.5,48,5.6
1083,0,10,70,0,2024,2,,2042,33710,33575,33647,514598207,43714037,266827,1177,,1,1,1,1,1,1,1,1,,188,10.1,1725,5.4,1306,4,1492,4.6,64131710,14.2,875444,2,-53435,-16.7,99,9.2
1083,1,10,71,0,2024,2,,15,1464,1470,1477,47578092,0,0,2489,,1.46,2.24,2.27,2.27,3.47,0,0,1.53,,0,0,20,1.4,12,0.8,4,0.3,2101987,4.6,0,0,0,0,90,3.8
1083,2,10,71,0,2024,2,,17,1539,1435,1350,27708360,0,0,1479,,1.41,1.46,1.38,1.31,1.59,0,0,1.15,,-2,-10.5,52,3.5,-46,-3.1,42,3.2,7489830,37,0,0,0,0,388,35.6
1083,3,10,71,0,2024,2,,29,4351,4399,4390,58008494,76934,154,1019,,1.01,1.34,1.36,1.39,1.27,0.1,0.1,0.93,,0,0,146,3.5,140,3.3,117,2.7,3506956,6.4,-26798,-25.8,-1492,-90.6,32,3.2
1083,5,10,71,0,2024,2,,1981,26356,26271,26430,381303261,43637103,266673,1113,,1,0.92,0.92,0.92,0.87,1.02,1.01,0.95,,190,10.6,1507,6.1,1200,4.8,1329,5.3,51032937,15.5,902242,2.1,-51943,-16.3,97,9.5
1085,0,10,70,0,2024,2,,216,2359,2346,2383,35138155,2446451,25359,1144,,1,1,1,1,1,1,1,1,,3,1.4,-574,-19.6,-557,-19.2,-546,-18.6,-12498001,-26.2,-12635,-0.5,-12743,-33.4,-110,-8.8
1085,1,10,71,0,2024,2,,7,33,33,34,542898,0,0,1253,,6.46,0.72,0.73,0.74,0.58,0,0,0.8,,0,0,2,6.5,3,10,3,9.7,23364,4.5,0,0,0,0,-50,-3.8
1085,2,10,71,0,2024,2,,8,53,55,57,779584,0,0,1090,,6.25,0.72,0.76,0.78,0.65,0,0,0.87,,1,14.3,-1,-1.9,2,3.8,3,5.6,16586,2.2,0,0,0,0,-4,-0.4
1085,3,10,71,0,2024,2,,23,451,441,450,6310477,47907,96,1085,,7.55,1.99,1.95,2.01,2.03,1.12,0.66,1.02,,0,0,-10,-2.2,-10,-2.2,-29,-6.1,1020760,19.3,2838,6.3,3,3.2,207,23.6
1085,5,10,71,0,2024,2,,178,1822,1817,1842,27505196,2398544,25263,1158,,0.85,0.91,0.91,0.9,0.92,1.01,1,1.02,,2,1.1,-565,-23.7,-552,-23.3,-523,-22.1,-13558711,-33,-15473,-0.6,-12746,-33.5,-173,-13
